id,cust_id,type,description,timestamp
52629,3955,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1381708800
45478,3975,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381795200
52623,3975,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381795200
45477,3979,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1381795200
52622,3979,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1381795200
45434,3992,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382572800
52579,3992,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382572800
45423,3998,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383004800
52568,3998,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383004800
45476,4002,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381795200
52621,4002,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381795200
45475,4008,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381881600
52620,4008,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381881600
45465,4013,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381968000
52610,4013,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381968000
45474,4016,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1381881600
52619,4016,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1381881600
45473,4030,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381881600
52618,4030,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381881600
45471,4037,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381968000
52616,4037,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381968000
45406,4048,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383177600
52551,4048,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383177600
45470,4090,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381968000
52615,4090,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381968000
45469,4127,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381968000
52614,4127,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381968000
45393,4195,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383609600
52538,4195,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383609600
45468,4208,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381968000
52613,4208,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381968000
27019,4211,add_domain,Added santos.es on account_id 5851,1382458828
27018,4211,add_domain,Added santos.es on account_id 5851,1382458828
45392,4264,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383609600
52537,4264,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383609600
52517,4264,Upgraded plan,"{""imported"":true,""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite""}",1383717420
52518,4264,Start trial,"{""imported"":true,""plan"":""Free-with-credit-card""}",1383717420
52519,4264,End of trial,Imported trial end from Chargify data,1385013420
52979,4264,Upgraded plan,"{""imported"":true,""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite""}",1383717420
52980,4264,Start trial,"{""imported"":true,""plan"":""Free-with-credit-card""}",1383717420
52981,4264,End of trial,Imported trial end from Chargify data,1385013420
45455,4288,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382140800
52600,4288,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382140800
45387,4290,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383782400
52532,4290,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383782400
45431,4298,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382659200
52576,4298,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382659200
45464,4366,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381968000
52609,4366,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381968000
45467,4383,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381968000
52612,4383,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381968000
45466,4432,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1381968000
52611,4432,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1381968000
45463,4437,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381968000
52608,4437,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1381968000
45426,4493,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382918400
52571,4493,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382918400
45462,4513,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381968000
52607,4513,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1381968000
45427,4566,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382745600
52572,4566,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382745600
45461,4582,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1382054400
52606,4582,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1382054400
45456,4587,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382140800
52601,4587,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382140800
45457,4681,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382054400
52602,4681,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382054400
45421,4755,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383004800
52566,4755,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383004800
45453,4761,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382140800
52598,4761,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382140800
45452,4803,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382227200
52597,4803,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382227200
45409,4810,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383091200
52554,4810,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383091200
45451,4817,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382313600
52596,4817,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382313600
45450,4824,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382313600
52595,4824,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382313600
45449,4830,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382313600
52594,4830,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382313600
45448,4855,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1382313600
52593,4855,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1382313600
45447,4874,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382313600
52592,4874,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382313600
45433,4879,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382572800
52578,4879,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382572800
26099,4893,signup-again,"Tried to sign up with username:Elitegreatness, but already had an account",1382394976
26098,4893,signup-again,"Tried to sign up with username:Elitegreatness, but already had an account",1382394976
45445,4895,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382313600
52590,4895,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382313600
45444,4914,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382400000
52589,4914,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382400000
45380,4918,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1384128000
52525,4918,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1384128000
45438,4925,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382400000
52583,4925,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382400000
26817,5038,signup-again,"Tried to sign up with username:kazenokimagure, but already had an account",1382454200
26816,5038,signup-again,"Tried to sign up with username:kazenokimagure, but already had an account",1382454200
45441,5042,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382400000
52586,5042,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382400000
45442,5047,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382400000
52587,5047,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382400000
45439,5131,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382400000
52584,5131,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382400000
45412,5154,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
52557,5154,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
27852,5228,signup-again,"Tried to sign up with username:teresamclark, but already had an account",1382532478
27851,5228,signup-again,"Tried to sign up with username:teresamclark, but already had an account",1382532478
28713,5411,add_domain,Added lifemadecreations.blogspot.com on account_id 7062,1382545086
28712,5411,add_domain,Added lifemadecreations.blogspot.com on account_id 7062,1382545086
29231,5515,add_domain,Added lookmonterrey.com on account_id 7168,1382566173
29230,5515,add_domain,Added lookmonterrey.com on account_id 7168,1382566173
45437,5521,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382486400
52582,5521,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382486400
45408,5537,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
52553,5537,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
29428,5557,add_domain,Added drhardick.com on account_id 7210,1382582158
29427,5557,add_domain,Added drhardick.com on account_id 7210,1382582158
45436,5571,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382572800
52581,5571,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382572800
45435,5614,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382572800
52580,5614,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382572800
45428,5620,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382745600
52573,5620,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1382745600
45391,5647,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383696000
52536,5647,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383696000
45432,5662,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382572800
52577,5662,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382572800
45400,5718,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383523200
52545,5718,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383523200
45429,5742,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382659200
52574,5742,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1382659200
45419,5842,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383004800
52564,5842,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383004800
45424,5906,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383004800
52569,5906,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383004800
45422,5935,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383004800
52567,5935,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383004800
45418,5939,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
52563,5939,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
45395,5946,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383609600
52540,5946,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383609600
45416,6004,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
52561,6004,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
45415,6013,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
52560,6013,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
45414,6015,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
52559,6015,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
45413,6018,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
52558,6018,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
45410,6035,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
52555,6035,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383091200
45411,6037,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1383091200
52556,6037,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1383091200
45404,6095,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383177600
52549,6095,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383177600
45407,6102,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383177600
52552,6102,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383177600
45405,6158,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383177600
52550,6158,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383177600
45402,6168,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383177600
52547,6168,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383177600
45403,6170,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383177600
52548,6170,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383177600
45388,6189,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383782400
52533,6189,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383782400
45383,6357,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383868800
52528,6357,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383868800
45399,6368,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383523200
52544,6368,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383523200
45398,6371,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1383523200
52543,6371,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1383523200
45396,6373,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383523200
52541,6373,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383523200
45394,6421,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383609600
52539,6421,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383609600
45385,6501,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383782400
52530,6501,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1383782400
45390,6550,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383696000
52535,6550,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383696000
45389,6568,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1383696000
52534,6568,Sign up for an account,"{""plan"":""Lite"",""imported"":true}",1383696000
45384,6660,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383782400
52529,6660,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383782400
45382,6695,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383868800
52527,6695,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1383868800
45379,6812,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1384128000
52524,6812,Sign up for an account,"{""plan"":""Pro"",""imported"":true}",1384128000
45378,6814,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1384128000
52523,6814,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Lite"",""imported"":true}",1384128000
45376,6849,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1384214400
52521,6849,Upgraded plan,"{""from_plan"":""Free-no-credit-card"",""to_plan"":""Pro"",""imported"":true}",1384214400
43948,7052,Reset password,"{""$password_reset_email"":""laura.tosney@hotmail.co.uk"",""ip"":""90.215.100.145""}",1384637010
43947,7052,Reset password,"{""$password_reset_email"":""laura.tosney@hotmail.co.uk"",""ip"":""90.215.100.145""}",1384637010
