Chargify Subscription Id,Chargify Customer Id,From Plan,To Plan,timestamp,cust_id
3179808,3051771,2974497,3319112,1373453040,953
3179808,3051771,3319112,2974497,1373453040,953
3179808,3051771,2974497,3319112,1373235900,953
3178774,3050837,2974497,3319111,1373231100,952
3175777,3048002,3319111,3319112,1378828620,949
3175777,3048002,2974497,3319111,1375279740,949
3175777,3048002,3319112,2974497,1374601980,949
3175777,3048002,2974497,3319112,1373235900,949
3169522,3042349,3319111,3319112,1376000100,948
3169522,3042349,2974497,3319111,1374770580,948
3169522,3042349,3319111,2974497,1374770520,948
3169522,3042349,2974497,3319111,1374770460,948
3169522,3042349,3319111,2974497,1374599340,948
3169522,3042349,2974497,3319111,1373231100,948
3169172,3042020,3319112,2974497,1374590340,947
3169172,3042020,2974497,3319112,1373235900,947
3164725,3037833,3319112,2974497,1373389260,941
3164725,3037833,2974497,3319112,1373236080,941
3163090,3036253,3319112,2974497,1377252720,937
3163090,3036253,2974497,3319112,1373236080,937
3158377,3031789,2974497,3319111,1373231040,935
3157878,3031290,3319111,2974497,1380023880,934
3157878,3031290,2974497,3319111,1373230980,934
3145325,3019102,3319112,2974497,1376322240,926
3145325,3019102,2974497,3319112,1373236140,926
3144626,3018430,3319111,2974497,1374587400,925
3144626,3018430,2974497,3319111,1373230920,925
3143508,3017360,3319111,2974497,1373989260,924
3143508,3017360,2974497,3319111,1373230920,924
3140347,3014277,3319112,2974497,1375785600,921
3140347,3014277,2974497,3319112,1373236140,921
3168767,3041623,3319114,3319112,1374691920,917
3168767,3041623,2974497,3319114,1373239560,917
3135738,3009763,3319112,2974497,1374571740,916
3135738,3009763,2974497,3319112,1373236140,916
3133948,3008059,2974497,3319112,1373236200,914
3132256,3006378,3319111,2974497,1380111060,912
3132256,3006378,2974497,3319111,1373230920,912
3125987,3000584,2974497,3319111,1373230920,910
3123161,2997918,2974497,3319112,1373236260,907
3121840,2996651,3319112,2974497,1373395320,906
3121840,2996651,2974497,3319112,1373236260,906
3119479,2994391,2974497,3319112,1373236260,904
3115782,2990707,2974497,3319111,1383043080,901
3115782,2990707,3319112,2974497,1373558220,901
3115782,2990707,2974497,3319112,1373236200,901
3115711,2990636,2974497,3319111,1373230920,900
3115552,2990483,3319112,2974497,1380026820,899
3115552,2990483,2974497,3319112,1373236320,899
3115529,2990461,2974497,3319112,1373236320,898
3111639,2987060,3319112,2974497,1377518520,893
3111639,2987060,2974497,3319112,1373236380,893
3109764,2985297,2974497,3319111,1373230860,890
3095539,2971688,3319111,2974497,1374575820,880
3095539,2971688,2974497,3319111,1373230860,880
3094380,2970545,3319112,2974497,1377213000,877
3094380,2970545,2974497,3319112,1373236440,877
3093679,2969867,2974497,3319112,1373236440,876
3092637,2968860,3319112,2974497,1374017400,875
3092637,2968860,2974497,3319112,1373236440,875
3091489,2967738,3319112,2974497,1379959560,874
3091489,2967738,2974497,3319112,1373236440,874
3088876,2965377,3319111,2974497,1376683440,872
3088876,2965377,2974497,3319111,1373226960,872
3088309,2964817,2974497,3319111,1373226960,869
3087926,2964452,2974497,3319111,1373226900,868
3087478,2964012,3319111,2974497,1375160640,864
3087478,2964012,2974497,3319111,1373226900,864
3086842,2963386,3319112,2974497,1374533580,861
3086842,2963386,2974497,3319112,1373236440,861
3086693,2963236,3319114,2974497,1373390760,860
3086693,2963236,2974497,3319114,1373239080,860
3085756,2962315,2974497,3319112,1373236500,859
3084834,2961433,3319111,2974497,1375099320,856
3084834,2961433,2974497,3319111,1373226900,856
3083154,2959772,3319112,2974497,1374595200,852
3083154,2959772,2974497,3319112,1373236500,852
3081479,2958095,3319112,2974497,1379605020,847
3081479,2958095,2974497,3319112,1373236500,847
3081413,2958027,3319111,2974497,1374576840,846
3081413,2958027,2974497,3319111,1373226840,846
3080524,2957064,3319112,2974497,1380965880,845
3080524,2957064,2974497,3319112,1373236560,845
3079696,2956340,3319111,2974497,1373438220,844
3079696,2956340,2974497,3319111,1373226840,844
3079499,2956157,3319111,2974497,1375204080,843
3079499,2956157,2974497,3319111,1373226780,843
3074098,2950673,3319114,2974497,1373560980,836
3074098,2950673,2974497,3319114,1373239020,836
3073380,2949945,2974497,3319111,1373226780,835
3071798,2948560,3319112,2974497,1377083040,832
3071798,2948560,2974497,3319112,1373236560,832
3071292,2948115,2974497,3319111,1381419540,831
3071292,2948115,3319112,2974497,1374579120,831
3071292,2948115,2974497,3319112,1373236560,831
3070618,2947484,2974497,3319112,1373236560,830
3068200,2945513,3319111,2974497,1374524940,826
3068200,2945513,2974497,3319111,1373226780,826
3271264,3141169,3319114,3319112,1374691500,824
3271264,3141169,2974497,3319114,1373239140,824
3065554,2943077,3319112,2974497,1373991420,823
3065554,2943077,2974497,3319112,1373236620,823
3065132,2942661,3319112,2974497,1374573300,822
3065132,2942661,2974497,3319112,1373236620,822
3064464,2942017,3319112,2974497,1373997600,821
3064464,2942017,2974497,3319112,1373236620,821
3063586,2941144,3319111,2974497,1373394900,820
3063586,2941144,2974497,3319111,1373226780,820
3063537,2941095,3319111,2974497,1375712580,819
3063537,2941095,2974497,3319111,1373226780,819
3060278,2937872,3319112,2974497,1373418060,815
3060278,2937872,2974497,3319112,1373236620,815
3056146,2933788,3319111,2974497,1376725260,814
3056146,2933788,2974497,3319111,1373226720,814
3054605,2932306,3319111,2974497,1374536340,813
3054605,2932306,2974497,3319111,1373226720,813
3054548,2932250,2974497,3319111,1373226660,812
3051097,2930107,3319111,2974497,1373424480,809
3051097,2930107,2974497,3319111,1373226660,809
3051034,2930049,2974497,3319111,1373226660,808
3050434,2929447,3319112,2974497,1374598260,807
3050434,2929447,2974497,3319112,1373236680,807
3050113,2929135,3319112,2974497,1374603660,806
3050113,2929135,2974497,3319112,1373232300,806
3049180,2928246,3319112,2974497,1377822780,805
3049180,2928246,2974497,3319112,1373236680,805
3047311,2926641,3319111,2974497,1377248880,803
3047311,2926641,2974497,3319111,1373226660,803
3047247,2926574,3319111,2974497,1374570660,801
3047247,2926574,2974497,3319111,1373226600,801
3041005,2920506,3319111,2974497,1373463420,798
3041005,2920506,2974497,3319111,1373226600,798
3039683,2919215,2974497,3319112,1375874580,795
3039683,2919215,3319112,2974497,1374574860,795
3039683,2919215,2974497,3319112,1373236680,795
3039680,2919212,3319112,2974497,1374584940,794
3039680,2919212,2974497,3319112,1373236680,794
3039001,2918565,3319112,2974497,1374534900,792
3039001,2918565,2974497,3319112,1373236680,792
3036744,2916509,3319112,2974497,1373457840,789
3036744,2916509,2974497,3319112,1373236740,789
3036202,2916010,3319111,2974497,1380648840,788
3036202,2916010,2974497,3319111,1373226600,788
3035951,2915771,3319112,2974497,1374596820,787
3035951,2915771,2974497,3319112,1373236740,787
3035503,2915343,2974497,3319112,1373236740,786
3035293,2915148,3319112,2974497,1380019200,783
3035293,2915148,3319114,3319112,1374692100,783
3035293,2915148,2974497,3319114,1373239020,783
3034626,2914564,2974497,3319112,1379010960,782
3034626,2914564,3319111,2974497,1376724300,782
3034626,2914564,3319112,3319111,1376468340,782
3034626,2914564,2974497,3319112,1373239920,782
3034194,2914183,3319111,2974497,1374548160,781
3034194,2914183,2974497,3319111,1373226540,781
3030146,2910251,3319112,2974497,1374597960,778
3030146,2910251,2974497,3319112,1373236800,778
3029208,2909331,2974497,3319112,1373236680,777
3028829,2908946,2974497,3319112,1373236620,776
3025278,2905466,3319111,2974497,1374825960,772
3025278,2905466,2974497,3319111,1373226540,772
3023136,2903318,3319112,2974497,1373452140,770
3023136,2903318,2974497,3319112,1373236560,770
3022884,2903070,2974497,3319112,1373236380,769
3022221,2902404,3319111,2974497,1374708660,767
3022221,2902404,2974497,3319111,1373226540,767
3021923,2902119,3319111,2974497,1374525120,765
3021923,2902119,2974497,3319111,1373226540,765
3021618,2901814,3319111,2974497,1374529320,764
3021618,2901814,2974497,3319111,1373226540,764
3021332,2901542,3319111,2974497,1374523920,763
3021332,2901542,2974497,3319111,1373226480,763
3018772,2899063,3319111,2974497,1377257400,760
3018772,2899063,2974497,3319111,1373226480,760
3015112,2895501,3319112,3319111,1373649420,758
3015112,2895501,2974497,3319112,1373238840,758
3015028,2895421,3319112,2974497,1373458620,756
3015028,2895421,2974497,3319112,1373236380,756
3014288,2894682,3319112,2974497,1374587160,754
3014288,2894682,2974497,3319112,1373236380,754
3013588,2894026,3319111,2974497,1374602280,753
3013588,2894026,2974497,3319111,1373226420,753
3012770,2893228,3319112,2974497,1374533520,752
3012770,2893228,2974497,3319112,1373236320,752
3010248,2890832,3319111,2974497,1374589620,750
3010248,2890832,2974497,3319111,1373226420,750
3010214,2890801,3319112,2974497,1373401740,749
3010214,2890801,2974497,3319112,1373236320,749
3009942,2890540,3319111,2974497,1374585480,747
3009942,2890540,2974497,3319111,1373226420,747
3008210,2888806,3319112,2974497,1374594480,743
3008210,2888806,2974497,3319112,1373236260,743
3007238,2887846,3319112,3319111,1373406780,742
3007238,2887846,2974497,3319112,1373236260,742
3006059,2886685,3319112,2974497,1374104040,741
3006059,2886685,2974497,3319112,1373236200,741
3005672,2886314,2974497,3319111,1373226360,740
3000573,2881329,2974497,3319111,1373226360,733
2997647,2878379,2974497,3319112,1373236140,732
2995122,2876014,2974497,3319111,1373226360,728
2990689,2871495,3319111,2974497,1374589620,725
2990689,2871495,2974497,3319111,1373226360,725
2984952,2865864,3319111,2974497,1374242040,723
2984952,2865864,2974497,3319111,1373226360,723
2984408,2865324,3319112,2974497,1374533520,720
2984408,2865324,2974497,3319112,1373236080,720
2983906,2864816,3319111,2974497,1375095840,717
2983906,2864816,2974497,3319111,1373226300,717
2983743,2864657,3319111,2974497,1374578820,716
2983743,2864657,2974497,3319111,1373226300,716
2983233,2864154,2974497,3319111,1373226240,714
2980455,2861502,3319111,2974497,1373993280,693
2980455,2861502,2974497,3319111,1373226240,693
2978649,2859806,2974497,3319111,1377852960,692
2975321,2856629,2974497,3319112,1373235900,688
2972342,2853731,3319112,2974497,1374603720,682
2972342,2853731,2974497,3319112,1373235720,682
2971602,2853021,3319112,2974497,1373429100,681
2971602,2853021,2974497,3319112,1373235120,681
2971291,2852749,3319111,3319112,1374673680,680
2971291,2852749,3319112,3319111,1374673620,680
2971291,2852749,2974497,3319112,1374673620,680
2971291,2852749,3319114,2974497,1374581160,680
2971291,2852749,2974497,3319114,1373239440,680
2967567,2849193,2974497,3319111,1373226240,678
2961114,2842975,3319111,2974497,1374571620,676
2961114,2842975,2974497,3319111,1373226240,676
2960364,2842252,2974497,3319111,1373226180,675
2956890,2838855,3319112,2974497,1373438040,673
2956890,2838855,2974497,3319112,1373235120,673
2951946,2834126,3319112,3319111,1374496200,672
2951946,2834126,2974497,3319112,1373235060,672
2950969,2833265,3319112,2974497,1374596220,671
2950969,2833265,2974497,3319112,1373235000,671
2944854,2828701,3319111,2974497,1373396460,669
2944854,2828701,2974497,3319111,1373226180,669
2941531,2825474,3319111,2974497,1374761280,666
2941531,2825474,2974497,3319111,1373226180,666
2940510,2824533,3319112,2974497,1374597900,664
2940510,2824533,2974497,3319112,1373235000,664
2938512,2822600,3319112,2974497,1375094460,661
2938512,2822600,2974497,3319112,1373239920,661
2934079,2818729,2974497,3319111,1373226120,659
2933894,2818567,3319111,2974497,1373989620,658
2933894,2818567,2974497,3319111,1373226120,658
2933864,2818536,3319111,2974497,1382621640,657
2933864,2818536,2974497,3319111,1373226060,657
2932214,2816975,3319112,2974497,1374151080,652
2932214,2816975,2974497,3319112,1373234820,652
2931564,2816342,3319111,2974497,1374589320,650
2931564,2816342,2974497,3319111,1373226060,650
2925473,2811345,3319111,2974497,1374570240,647
2925473,2811345,3319112,3319111,1374570180,647
2925473,2811345,2974497,3319112,1373234700,647
2924720,2810619,3319112,2974497,1373451900,645
2924720,2810619,2974497,3319112,1373234700,645
2923633,2809716,2974497,3319112,1373234580,643
2919543,2806256,3319114,3319112,1374694020,641
2919543,2806256,3319112,3319114,1374241920,641
2919543,2806256,2974497,3319112,1373234520,641
2918757,2805529,3319112,3319111,1373992380,639
2918757,2805529,2974497,3319112,1373234400,639
2918658,2805428,3319112,2974497,1374534840,638
2918658,2805428,2974497,3319112,1373234280,638
2914298,2801601,3319111,2974497,1374856500,633
2914298,2801601,2974497,3319111,1373226000,633
2914124,2801440,3319112,2974497,1374587580,632
2914124,2801440,2974497,3319112,1373234280,632
2911957,2799320,3319111,2974497,1380276720,631
2911957,2799320,2974497,3319111,1373226000,631
2910711,2798095,3319112,2974497,1373451780,630
2910711,2798095,2974497,3319112,1373234220,630
2910382,2797798,3319112,2974497,1374557460,628
2910382,2797798,2974497,3319112,1373234220,628
2910302,2797724,3319112,2974497,1374557640,627
2910302,2797724,2974497,3319112,1373234160,627
2903939,2792019,3319111,2974497,1377225180,625
2903939,2792019,2974497,3319111,1373225940,625
2902532,2791042,3319112,2974497,1374530760,624
2902532,2791042,2974497,3319112,1373234100,624
2902070,2790650,3319111,2974497,1374593040,623
2902070,2790650,2974497,3319111,1373225940,623
2897432,2786505,3319111,2974497,1373989620,621
2897432,2786505,2974497,3319111,1373225940,621
2897289,2786372,3319114,2974497,1374565740,618
2897289,2786372,2974497,3319114,1373239260,618
2894363,2783677,3319111,2974497,1376070540,616
2894363,2783677,2974497,3319111,1373225940,616
2893440,2782886,3319112,2974497,1374843720,615
2893440,2782886,2974497,3319112,1373233860,615
2891893,2781463,2974497,3319112,1373233800,614
2890614,2780285,2974497,3319112,1373232360,613
2889399,2779129,3319112,2974497,1377226740,611
2889399,2779129,2974497,3319112,1373233620,611
2884387,2774567,3319112,2974497,1375273020,610
2884387,2774567,2974497,3319112,1373233620,610
2884333,2774513,3319112,2974497,1374601920,609
2884333,2774513,2974497,3319112,1373233560,609
2883146,2773408,3319111,2974497,1380644820,608
2883146,2773408,2974497,3319111,1373225880,608
2878496,2769242,3319112,2974497,1374598860,607
2878496,2769242,2974497,3319112,1373233500,607
2877112,2767892,3319112,2974497,1374583080,606
2877112,2767892,2974497,3319112,1373233440,606
2871299,2762643,3319112,2974497,1374546780,600
2871299,2762643,2974497,3319112,1373233080,600
2867701,2759474,2974497,3319111,1373225880,599
2861669,2754106,3319111,2974497,1374855660,595
2861669,2754106,2974497,3319111,1373225880,595
2860390,2752882,3319111,2974497,1374575580,594
2860390,2752882,2974497,3319111,1373225820,594
2858408,2751097,3319111,2974497,1374523500,592
2858408,2751097,2974497,3319111,1373225820,592
2857955,2750704,2974497,3319111,1376057340,590
2856485,2749354,3319112,2974497,1374529560,589
2856485,2749354,2974497,3319112,1373232840,589
2855867,2748721,3319111,2974497,1374833400,585
2855867,2748721,2974497,3319111,1373225760,585
2853147,2746261,3319111,2974497,1373989560,583
2853147,2746261,2974497,3319111,1373239920,583
2848076,2741555,3319112,2974497,1374577620,581
2848076,2741555,2974497,3319112,1373239860,581
2847754,2741271,3319112,2974497,1374533700,580
2847754,2741271,2974497,3319112,1373232600,580
2845174,2738946,3319114,3319112,1374693960,577
2845174,2738946,2974497,3319114,1373239020,577
2843924,2737756,3319111,2974497,1377230280,576
2843924,2737756,2974497,3319111,1373225760,576
2839940,2734142,3319112,2974497,1374595860,572
2839940,2734142,2974497,3319112,1373232540,572
2834637,2729476,3319112,3319111,1373992020,571
2834637,2729476,2974497,3319112,1373232540,571
2831804,2726918,3319111,2974497,1374594780,568
2831804,2726918,2974497,3319111,1373225700,568
2831148,2726317,3319112,2974497,1378331880,565
2831148,2726317,2974497,3319112,1373232480,565
2830303,2725495,3319112,2974497,1374664560,564
2830303,2725495,2974497,3319112,1373232360,564
2828220,2723534,3319111,2974497,1374852240,561
2828220,2723534,2974497,3319111,1373225700,561
2825952,2721432,2974497,3319111,1375885500,553
2825952,2721432,3319112,2974497,1375272780,553
2825952,2721432,2974497,3319112,1373232300,553
3146862,3020572,2974497,3319111,1383850140,551
3146862,3020572,3319112,2974497,1377858420,551
3146862,3020572,3319114,3319112,1374691800,551
3146862,3020572,2974497,3319114,1373238840,551
2822699,2718422,3319112,2974497,1374410580,550
2822699,2718422,2974497,3319112,1373232120,550
2821747,2717503,2974497,3319112,1373231880,548
2815664,2711795,3319111,2974497,1374549960,546
2815664,2711795,2974497,3319111,1373240220,546
2813678,2709979,3319111,2974497,1377205080,545
2813678,2709979,2974497,3319111,1373225640,545
2811927,2708359,3319112,2974497,1373407440,544
2811927,2708359,2974497,3319112,1373232300,544
2811080,2707561,3319111,2974497,1374502080,543
2811080,2707561,2974497,3319111,1373225640,543
2808610,2705355,3319112,2974497,1373408580,542
2808610,2705355,2974497,3319112,1373231820,542
2795593,2693282,2974497,3319111,1373225640,540
2795100,2692788,3319112,2974497,1375351620,539
2795100,2692788,2974497,3319112,1373231700,539
2795102,2692789,3319111,2974497,1377248520,538
2795102,2692789,2974497,3319111,1373240760,538
2794501,2692241,2974497,3319112,1373231700,537
2790135,2688287,3319111,2974497,1381170600,535
2790135,2688287,2974497,3319111,1373225580,535
2784432,2682908,3319112,2974497,1377248880,533
2784432,2682908,2974497,3319112,1373231460,533
2777367,2676316,3319112,2974497,1374151320,529
2777367,2676316,2974497,3319112,1373230680,529
2776726,2675748,3319111,2974497,1375158900,527
2776726,2675748,2974497,3319111,1373225520,527
2754333,2653680,3319111,2974497,1373388840,525
2754333,2653680,2974497,3319111,1373225520,525
2741193,2641087,3319112,2974497,1374599940,521
2741193,2641087,2974497,3319112,1373230440,521
2724995,2626458,2974497,3319111,1373225520,513
2722121,2623724,3319112,2974497,1374529380,512
2722121,2623724,2974497,3319112,1373230320,512
2711982,2614144,3319112,2974497,1373777400,509
2711982,2614144,2974497,3319112,1373230200,509
2711494,2613609,3319111,2974497,1377248640,508
2711494,2613609,2974497,3319111,1373225520,508
2706128,2608287,2974497,3319112,1373230140,507
2701023,2603281,2974497,3319112,1373230020,505
2700787,2603019,2974497,3319112,1373229660,504
2689778,2592154,3319111,2974497,1374524460,500
2689778,2592154,2974497,3319111,1373225460,500
2688329,2590717,2974497,3319112,1373229600,498
2683738,2586037,2974497,3319112,1382459880,495
2683738,2586037,3319112,2974497,1375096080,495
2683738,2586037,2974497,3319112,1373229600,495
2666003,2569567,2974497,3319112,1373229540,489
2821575,2717339,3319114,3319112,1374694080,487
2821575,2717339,2974497,3319114,1373238960,487
2659905,2563959,3319112,2974497,1374575520,486
2659905,2563959,2974497,3319112,1373229420,486
2655279,2559742,2974497,3319112,1373229420,483
2653591,2558213,3319111,2974497,1374525300,482
2653591,2558213,2974497,3319111,1373225400,482
2652974,2557611,2974497,3319112,1373229360,481
2652268,2556901,3319112,2974497,1373389380,478
2652268,2556901,2974497,3319112,1373229240,478
2651255,2555891,3319112,2974497,1374592680,476
2651255,2555891,2974497,3319112,1373232360,476
3593171,3441683,3319111,3319112,1382354340,474
3593171,3441683,3319112,3319111,1380756720,474
3593171,3441683,2974497,3319112,1377266640,474
3593171,3441683,3319112,2974497,1377266580,474
3593171,3441683,2974497,3319112,1377266400,474
3593171,3441683,3319112,2974497,1377266340,474
3593171,3441683,2974497,3319112,1377266040,474
3593171,3441683,3319112,2974497,1377265920,474
3593171,3441683,2974497,3319112,1377265860,474
3593171,3441683,3319111,2974497,1377265740,474
3593171,3441683,2974497,3319111,1377265620,474
3593171,3441683,3319111,2974497,1377265620,474
3593171,3441683,3319112,3319111,1377265560,474
3593171,3441683,2974497,3319112,1374196260,474
3593171,3441683,3319111,2974497,1374193380,474
3593171,3441683,3319114,3319111,1374193320,474
3593171,3441683,2974497,3319114,1373942100,474
3593171,3441683,3319114,2974497,1373942040,474
3593171,3441683,2974497,3319114,1373941980,474
3593171,3441683,3319114,2974497,1373941920,474
3593171,3441683,2974497,3319114,1373941920,474
3593171,3441683,3319114,2974497,1373941920,474
3593171,3441683,2974497,3319114,1373941860,474
3593171,3441683,3319114,2974497,1373941740,474
3593171,3441683,2974497,3319114,1373941740,474
3593171,3441683,3319114,2974497,1373941740,474
3593171,3441683,2974497,3319114,1373941560,474
3593171,3441683,3319114,2974497,1373941380,474
2640743,2546251,3319111,2974497,1374528000,462
2640743,2546251,2974497,3319111,1373225340,462
2631781,2539140,3319112,2974497,1374009120,460
2631781,2539140,2974497,3319112,1373229120,460
2627929,2537210,3319112,2974497,1374528300,458
2627929,2537210,2974497,3319112,1373229060,458
2627068,2536415,3319111,2974497,1374841620,456
2627068,2536415,2974497,3319111,1373225280,456
2626091,2535511,3319112,2974497,1374941880,455
2626091,2535511,2974497,3319112,1373229000,455
2623658,2533332,2974497,3319112,1374197220,451
2623658,2533332,3319112,2974497,1374197040,451
2623658,2533332,2974497,3319112,1374196560,451
2623658,2533332,3319111,2974497,1374196380,451
2623658,2533332,2974497,3319111,1374196380,451
2623658,2533332,3319111,2974497,1374196320,451
2623658,2533332,2974497,3319111,1374194340,451
2623658,2533332,3319111,2974497,1374194340,451
2623658,2533332,2974497,3319111,1374194160,451
2623658,2533332,3319111,2974497,1374193500,451
2623658,2533332,2974497,3319111,1374165300,451
2623658,2533332,3319114,2974497,1373893140,451
2623658,2533332,2974497,3319114,1373892780,451
2623658,2533332,3319111,2974497,1373892240,451
2623658,2533332,2974497,3319111,1373892240,451
2623658,2533332,3319112,2974497,1373892180,451
2623658,2533332,3319111,3319112,1373892180,451
2623658,2533332,3319114,3319111,1373482620,451
2623658,2533332,3319112,3319114,1373313780,451
2623658,2533332,3319111,3319112,1373306880,451
2623658,2533332,2974497,3319111,1373306700,451
2623658,2533332,3319114,2974497,1373301060,451
2623658,2533332,2974497,3319114,1373301060,451
2623658,2533332,3319114,2974497,1373301060,451
2623658,2533332,2974497,3319114,1373300880,451
2623658,2533332,3319114,2974497,1373300760,451
2623658,2533332,3319112,3319114,1373300640,451
2623658,2533332,3319111,3319112,1373300460,451
2623658,2533332,2974497,3319111,1373300400,451
2623658,2533332,3319114,2974497,1373300340,451
2623658,2533332,3319112,3319114,1373293500,451
2623658,2533332,3319111,3319112,1373293440,451
2623658,2533332,3319112,3319111,1373292480,451
2623658,2533332,3319111,3319112,1373292480,451
2623658,2533332,3319114,3319111,1373285640,451
2623658,2533332,3319112,3319114,1373285580,451
2623658,2533332,3319111,3319112,1373285580,451
2623658,2533332,3319114,3319111,1373253180,451
2623658,2533332,3319112,3319114,1373251200,451
2623658,2533332,3319111,3319112,1373251200,451
2623658,2533332,3319114,3319111,1373251080,451
2623658,2533332,3319112,3319114,1373251080,451
2623658,2533332,3319111,3319112,1373251080,451
2623658,2533332,3319114,3319111,1373251020,451
2623658,2533332,3319112,3319114,1373251020,451
2623658,2533332,3319111,3319112,1373249040,451
2623658,2533332,3319114,3319111,1373248980,451
2623658,2533332,3319112,3319114,1373248920,451
2623658,2533332,3319111,3319112,1373248920,451
2623658,2533332,3261620,3319111,1373248680,451
2622311,2532047,3319112,2974497,1374598140,449
2622311,2532047,2974497,3319112,1373229000,449
2620333,2530272,2974497,3319112,1373228820,448
2620320,2530260,2974497,3319111,1373225280,447
2617221,2527366,3319112,2974497,1380291000,445
2617221,2527366,2974497,3319112,1373228760,445
2616962,2527133,3319111,2974497,1374574500,444
2616962,2527133,2974497,3319111,1373225280,444
2616416,2526647,3319112,2974497,1374554760,443
2616416,2526647,2974497,3319112,1373228640,443
2596209,2509113,3319111,2974497,1374570480,438
2596209,2509113,2974497,3319111,1373225220,438
2552726,2471331,3319112,2974497,1377271980,416
2552726,2471331,2974497,3319112,1373228520,416
3630121,3475639,3319112,2974497,1382194980,415
2509369,2435431,2974497,3319112,1373228460,399
2505955,2432485,3319112,2974497,1374547320,395
2505955,2432485,2974497,3319112,1373228400,395
2628263,2537542,3319114,2974497,1374599160,392
2628263,2537542,2974497,3319114,1373238960,392
2490174,2419122,2974497,3319112,1373228340,390
2483850,2413610,2974497,3319112,1373228160,385
2483495,2413297,3319112,3319111,1375811940,382
2483495,2413297,3319114,3319112,1374692220,382
2483495,2413297,2974497,3319114,1373238900,382
2480877,2411098,3319112,2974497,1373412000,381
2480877,2411098,2974497,3319112,1373228160,381
2478222,2408704,3319112,2974497,1373990400,380
2478222,2408704,2974497,3319112,1373228040,380
2469724,2401706,2974497,3319112,1373227980,378
2469710,2401696,2974497,3319111,1373225100,377
2458119,2391873,3319112,2974497,1377866760,366
2458119,2391873,2974497,3319112,1373227980,366
2405641,2345967,3319112,2974497,1374593880,346
2405641,2345967,2974497,3319112,1373227860,346
2399942,2340719,3319112,2974497,1377612780,342
2399942,2340719,2974497,3319112,1373227740,342
3190230,3061712,3319111,2974497,1373402700,277
3190230,3061712,3319112,3319111,1373401020,277
3190230,3061712,2974497,3319112,1373227680,277
3212406,3082496,3319112,3319111,1374859260,186
3212406,3082496,3319114,3319112,1374690840,186
3212406,3082496,2974497,3319114,1373239140,186
